fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality
0.294871807,1,0.074999998,0.428571395,0.313953496,0.26190478,0.21186441,0.476332249,0.772151887,0.149253725,0.576923004,0
0.64102569,0.222222214,0.587499999,0.17857142,0.255813974,0.1904762,0.15254237,0.692847453,0.405063327,0.731343268,0.365384652,1
0.538461563,0.277777783,0.599999987,0.428571395,0.732558173,0.9047619,1,0.748238274,0.177215142,1,0.17307696,0.33333334
0.282051307,0.422222222,0.137499999,0.214285714,0.476744221,0.35714287,0.3644068,0.54179522,0.582278348,0.68656719,0.211538462,0.33333334
0.307692308,0.333333319,0.437499993,0.250000009,0.627906971,0.35714287,0.27966103,0.607252188,0.556961917,0.328358214,0.153846117,0.33333334
0.307692308,0.344444452,0.450000018,0.250000009,0.639534902,0.30952382,0.26271185,0.612288263,0.556961917,0.343283573,0.153846117,0.6666667
1,0.200000013,0.925000012,0.607142823,0.709302312,0.1904762,0.18644068,0.939579107,0.379746896,0.656716383,0.461538498,1
1,0.200000013,0.925000012,0.607142823,0.709302312,0.1904762,0.18644068,0.939579107,0.379746896,0.656716383,0.461538498,1
0.410256435,0.499999992,0.387500003,0.321428554,0.406976724,0.5952381,0.9661017,0.62235441,0.493670838,0.298507406,0.17307696,0.33333334
0.410256435,0.355555553,0.350000001,0.64285716,0.767441878,0.4047619,0.7542373,0.657600932,0.405063327,0.507462702,0.192307619,0.33333334
0.820512821,0.200000013,0.724999979,0.428571395,0.232558156,0.14285715,0.11016949,0.79859302,0.518987269,0.820895512,0.403846154,1
0.653846129,0.455555524,0.75000003,0.392857143,0.058139544,0.0952381,0.11016949,0.582077816,0.506329054,0.791044793,0.769230696,0.6666667
0.435897436,0.672222249,0.299999993,0.678571412,0.569767405,0.21428572,0.47457626,0.682781306,0.569620132,0.343283573,0.307692308,0.6666667
0.897435946,0.355555553,0.799999982,0.428571395,0.290697679,0.0952381,0.076271184,0.79859302,0.392405112,0.507462702,0.346153809,0.6666667
0.461538437,0.499999992,0.324999988,0.464285731,0.302325566,0.64285713,0.5,0.587107888,0.506329054,0.149253725,0.32692315,0.33333334
0.410256435,0.683333349,0.099999998,0.53571432,0.674418607,0.21428572,0.29661018,0.738166124,0.430379759,0.567164139,0.269230806,0.6666667
0.307692308,0.411111122,0.612500012,1,0.302325566,0.5952381,0.9745763,0.738166124,0.556961917,0.641791024,0.403846154,0.33333334
0.525641001,0.561111111,0.199999996,0.392857143,0.779069808,0.2857143,0.3644068,0.617324338,0.303797601,0.358208932,0.5,0.33333334
0.448717998,0.672222249,0.274999999,0.464285731,0.441860429,0.23809524,0.29661018,0.667673081,0.582278348,0.328358214,0.134615458,0.33333334
0.371794872,0.411111122,0.237499997,0.357142849,0.488372065,0.21428572,0.3220339,0.566969591,0.620253297,0.313432854,0.249999963,0.33333334
0.410256435,0.455555524,0.412500016,0.53571432,0.5348837,0.54761904,1,0.652570859,0.506329054,0.402985099,0.211538462,0.33333334
0.410256435,0.244444448,0.462500006,0.392857143,0.558139561,0.54761904,0.44067797,0.637462635,0.556961917,0.38805965,0.192307619,0.6666667
0.358974371,0.455555524,0.324999988,0.392857143,0.779069808,0.35714287,0.55932206,0.566969591,0.316455817,0.358208932,0.192307619,0.33333334
0.282051307,0.54444446,0.049999999,0.214285714,0.267441861,0.0952381,0.033898305,0.52165092,0.658227945,0.402985099,0.211538462,0.33333334
0.512820562,0.583333312,0.3125,0.392857143,0.569767405,0.16666667,0.18644068,0.813695242,0.481012622,0.402985099,0.307692308,0.6666667
0.487179438,0.572222212,0.450000018,0.392857143,0.639534902,0.33333334,0.41525424,0.743202199,0.518987269,0.358208932,0.384615311,0
0.397435873,0.344444452,0.3125,0.607142823,0.45348836,0.6666667,0.48305085,0.612288263,0.594936564,0.373134291,0.403846154,0.6666667
0.551282002,0.522222193,0.625,0.392857143,1,0.61904764,0.63559324,0.637462635,0.177215142,1,0.211538462,0.6666667
0.564102564,0.77777777,0.175000001,0.607142823,0.639534902,0.1904762,0.1440678,0.838869614,0.620253297,0.447761176,0.269230806,0.33333334
0.397435873,0.344444452,0.3125,0.607142823,0.45348836,0.6666667,0.48305085,0.612288263,0.594936564,0.373134291,0.403846154,0.6666667
0.294871807,0.444444423,0.3125,0.607142823,0.546511631,0.21428572,0.26271185,0.682781306,0.708860808,0.253731329,0.5,0.33333334
0.076923052,0.399999988,0.049999999,0.250000009,0.232558156,0.42857143,0.84745765,0.264853119,0.810126534,0.432835817,0.730769194,1
0.435897436,0.288888884,0.074999998,0.321428554,0.511627926,0.26190478,0.3644068,0.62235441,0.594936564,0.283582047,0.288461465,0.6666667
0.5,0.277777783,0.250000004,0.678571412,0.651162832,0.4047619,0.44067797,0.79859302,0.556961917,0.552238779,0.230769304,0.6666667
0.294871807,0.444444423,0.3125,0.607142823,0.546511631,0.21428572,0.26271185,0.682781306,0.708860808,0.253731329,0.5,0.33333334
0.461538437,0.977777778,0.112500004,0.499999983,0.360465089,0.14285715,0.26271185,0.682781306,0.531645485,0.328358214,0.115384615,0.6666667
0.333333309,0.566666661,0,0.357142849,0.732558173,0.30952382,0.27118644,0.672709156,0.594936564,0.373134291,0.115384615,0.6666667
0.333333309,0.566666661,0,0.357142849,0.732558173,0.30952382,0.27118644,0.672709156,0.594936564,0.373134291,0.115384615,0.6666667
0.333333309,0.583333312,0,0.357142849,0.732558173,0.33333334,0.27966103,0.672709156,0.594936564,0.373134291,0.153846117,0.6666667
0.333333309,0.566666661,0,0.357142849,0.732558173,0.30952382,0.27118644,0.672709156,0.594936564,0.373134291,0.115384615,0.6666667
0.461538437,0.977777778,0.112500004,0.499999983,0.360465089,0.14285715,0.26271185,0.682781306,0.531645485,0.328358214,0.115384615,0.6666667
0.551282002,0.572222212,0.462500006,0.285714303,1,0.0952381,0.47457626,0.707955678,0.126582278,1,0.17307696,0.33333334
0.948717949,0.288888884,0.700000003,0.428571395,0.686046537,0.11904762,0.15254237,0.924470882,0.303797601,0.567164139,0.480769157,0.6666667
0.397435873,0.511111093,0.125000002,0.321428554,0.790697652,0.64285713,0.87288135,0.561933517,0.227848005,0.238805969,0.269230806,0.6666667
1,0.099999993,0.549999997,0.464285731,0.476744221,0.21428572,0.15254237,1,0.215189789,0.761193986,0.153846117,1
1,0.099999993,0.549999997,0.464285731,0.476744221,0.21428572,0.15254237,1,0.215189789,0.761193986,0.153846117,1
0.346153871,0.600000029,0,0.392857143,0.581395336,0.11904762,0.1440678,0.828803467,0.898734044,0.940298474,0.288461465,0.6666667
0.320512808,0.62222223,0.0875,0.357142849,0.476744221,0.35714287,0.38135594,0.682781306,0.607595082,0.283582047,0.211538462,0.33333334
0.461538437,0.53333336,0.212500002,0.499999983,0.441860429,0.23809524,0.5677966,0.627390485,0.379746896,0.179104444,0.17307696,0.33333334
0.397435873,0.455555524,0.074999998,0.285714303,0.46511629,0.1904762,0.27966103,0.612288263,0.569620132,0.223880566,0.269230806,0.6666667
0.346153871,0.600000029,0,0.392857143,0.581395336,0.11904762,0.1440678,0.828803467,0.898734044,0.940298474,0.288461465,0.6666667
0.794871819,0.222222214,0.549999997,0.250000009,0.337209314,0.35714287,0.26271185,0.848941764,0.405063327,0.671641742,0.307692308,0.6666667
0.320512808,0.53333336,0,0.321428554,0.46511629,0.35714287,0.23728813,0.718027827,0.721519024,0.552238779,0.288461465,0.6666667
0.833333382,0.255555549,0.599999987,0.785714252,0.651162832,0.0952381,0.12711865,0.859013914,0.341772248,0.298507406,0.403846154,0.33333334
0.397435873,0.727777751,0.524999984,0.357142849,0.674418607,0.16666667,0.6779661,0.587107888,0.417721543,0.38805965,0.211538462,0.33333334
0.320512808,0.53333336,0,0.321428554,0.46511629,0.35714287,0.23728813,0.718027827,0.721519024,0.552238779,0.288461465,0.6666667
0.435897436,0.499999992,0.287500005,0.821428588,0.45348836,0.3809524,0.9576271,0.672709156,0.45569619,0.358208932,0.17307696,0.33333334
0.615384566,0.244444448,0.462500006,0.464285731,0.476744221,0.0952381,0.059322033,0.79859302,0.405063327,0.432835817,0.153846117,0.33333334
0.256410244,0.638888881,0,0.428571395,0.476744221,0.26190478,0.42372882,0.677745231,0.746835455,0.507462702,0.153846117,0.33333334
0.397435873,0.322222218,0.949999988,0.321428554,1,0.16666667,0.33050847,0.677745231,0.202531573,1,0.192307619,0.33333334
0.692307692,0.211111114,0.587499999,0.607142823,0.593023266,0.30952382,0.22881356,0.964753478,0.582278348,0.701492549,0.403846154,1
0.423076935,0.233333348,0.287500005,0.285714303,0.499999995,0.4047619,0.33050847,0.62235441,0.493670838,0.477611894,0.17307696,0.33333334
0.307692308,0.950000026,0.049999999,0.392857143,0.616279041,0.26190478,0.5169492,0.561933517,0.569620132,0.402985099,0.192307619,0
0.435897436,0.444444423,0.037499999,0.285714303,0.418604655,0.21428572,0.2457627,0.572005666,0.556961917,0.358208932,0.307692308,0.33333334
0.423076935,0.277777783,0.287500005,0.321428554,0.499999995,0.52380955,0.3644068,0.627390485,0.481012622,0.507462702,0.17307696,0.33333334
1,0.488888892,0.612500012,0.53571432,0.348837245,0.0952381,0.1779661,0.98992785,0.227848005,0.805970153,0.480769157,0.33333334
0.923076948,0.155555545,0.649999976,0.321428554,0.430232585,0.11904762,0.033898305,0.677745231,0.379746896,0.582089587,0.346153809,1
0.448717998,0.833333339,0,0.85714284,0.720930242,0.5952381,0.4661017,1,0.886075829,0.582089587,0.269230806,0
0.423076935,0.255555549,0.57500001,0.96428568,0.511627926,0.33333334,0.26271185,0.728099977,0.569620132,0.791044793,0.846153883,1
0.294871807,0.466666691,0.049999999,0.75,0.499999995,0.14285715,0.1779661,0.869086063,1,0.865671678,0.192307619,0.6666667
0.884615385,0.066666675,0.637499988,1,0.813953513,0.071428575,0.1440678,0.959717404,0.481012622,0.955223922,0.32692315,0.6666667
0.423076935,0.472222241,0.074999998,1,0.616279041,0.61904764,0.4661017,0.647534784,0.582278348,0.507462702,0.442307656,0.6666667
0.884615385,0.066666675,0.637499988,1,0.813953513,0.071428575,0.1440678,0.959717404,0.481012622,0.955223922,0.32692315,0.6666667
0.807692259,0.277777783,0.724999979,1,0.430232585,0.3809524,0.5,0.934543032,0.405063327,0.671641742,0.32692315,0.33333334
0.487179438,0.661111082,0.250000004,0.53571432,0.488372065,0.21428572,0.27118644,0.73313005,0.518987269,0.462686535,0.192307619,0.33333334
0.371794872,0.588888862,0.225000009,1,0.627906971,0.61904764,0.7457627,0.914398732,0.607595082,0.656716383,0.192307619,0.33333334
0.423076935,0.472222241,0.074999998,1,0.616279041,0.61904764,0.4661017,0.647534784,0.582278348,0.507462702,0.442307656,0.6666667
0.294871807,0.466666691,0.049999999,0.75,0.499999995,0.14285715,0.1779661,0.869086063,1,0.865671678,0.192307619,0.6666667
0.884615385,0.066666675,0.637499988,1,0.813953513,0.071428575,0.1440678,0.959717404,0.481012622,0.955223922,0.32692315,0.6666667
0.730769255,0.222222214,0.562499985,1,0.45348836,0.0952381,0.059322033,0.758310424,0.417721543,0.731343268,0.807692381,1
0.551282002,0.311111118,0.399999991,1,0.616279041,0.21428572,0.34745762,0.90936866,0.607595082,0.656716383,0.403846154,1
0.871794823,0.155555545,0.549999997,0.96428568,0.430232585,0.11904762,0.11016949,0.859013914,0.278480868,0.731343268,0.17307696,0.6666667
0.397435873,0.166666679,0.850000009,0.928571429,1,0.0952381,0.033898305,0.718027827,0.443037975,1,0.288461465,1
0.384615372,0.444444423,0.149999997,0.75,0.38372095,0.26190478,0.3983051,0.707955678,0.582278348,0.358208932,0.134615458,0.33333334
0.551282002,0.311111118,0.399999991,1,0.616279041,0.21428572,0.34745762,0.90936866,0.607595082,0.656716383,0.403846154,1
0.679487131,0.522222193,0.0875,0.892857177,0.790697652,0.7380952,0.5508475,1,0.518987269,0.567164139,0.269230806,0.33333334
0.679487131,0.522222193,0.0875,0.892857177,0.790697652,0.7380952,0.5508475,1,0.518987269,0.567164139,0.269230806,0.33333334
0.948717949,0.366666653,0.687500015,0.392857143,0.45348836,0.5714286,0.3644068,0.969789553,0.253164436,0.641791024,0.365384652,0.6666667
0.371794872,0.311111118,0.149999997,0.75,0.674418607,0.6666667,0.3983051,0.667673081,0.594936564,0.552238779,0.365384652,0.6666667
0.525641001,0.444444423,0.112500004,0.571428571,0.662790676,0.45238096,0.3644068,0.758310424,0.556961917,0.791044793,0.423076996,1
0.897435946,0.333333319,0.662499964,0.85714284,0.825581357,0.7619048,0.779661,1,0.379746896,0.925373115,0.153846117,0.33333334
0.525641001,0.444444423,0.112500004,0.571428571,0.662790676,0.45238096,0.3644068,0.758310424,0.556961917,0.791044793,0.423076996,1
0.820512821,0.088888892,0.599999987,0.392857143,1,0.11904762,0.10169491,0.788520871,0.506329054,0.567164139,0.403846154,0.33333334
0.743589695,0.477777791,0.287500005,0.64285716,0.662790676,0.4047619,0.3559322,0.939579107,0.405063327,0.462686535,0.365384652,0.6666667
0.294871807,0.266666683,0.3125,0.53571432,0.744186017,0.0952381,0.084745765,0.637462635,0.645569729,0.402985099,0.32692315,0.6666667
1,0.244444448,0.649999976,0.821428588,0.697674381,0.3809524,0.3983051,1,0.189873357,0.716417908,0.211538462,0.6666667
0.794871819,0.422222222,0.57500001,0.571428571,0.45348836,0.0952381,0.1779661,1,0.189873357,0.462686535,0.211538462,0.33333334
0.769230818,0.78888887,0.462500006,0.607142823,0.604651197,0.5952381,0.5423729,0.808659168,0.329114033,0.283582047,0.288461465,0.33333334
0.320512808,0.566666661,0.074999998,0.392857143,0.569767405,0.16666667,0.19491525,0.853977839,0.974683641,0.597014946,0.230769304,0.33333334
0.333333309,0.588888862,0.024999999,0.499999983,0.697674381,0.0952381,0.21186441,0.929506957,0.974683641,0.701492549,0.249999963,0.33333334
0.294871807,0.61111113,0.074999998,0.428571395,0.5348837,0.16666667,0.22881356,0.843905689,0.987341857,0.567164139,0.230769304,0.33333334
0.371794872,0.455555524,0.074999998,0.607142823,0.604651197,0.45238096,0.3220339,0.647534784,0.607595082,0.38805965,0.442307656,0.6666667
0.833333382,0.066666675,0.599999987,0.214285714,0.39534888,0.14285715,0.076271184,0.728099977,0.405063327,0.462686535,0.32692315,0.6666667
0.474358999,0.649999981,0.149999997,0.607142823,0.674418607,0.26190478,0.18644068,0.939579107,0.772151887,0.582089587,0.307692308,0.33333334
0.358974371,0.61111113,0.149999997,0.250000009,1,0.0952381,0.12711865,0.597180038,0.620253297,0.313432854,0.211538462,0.33333334
0.487179438,0.588888862,0.75000003,0.428571395,0.906976784,0.26190478,0.7118644,0.728099977,0.379746896,0.283582047,0.153846117,0.33333334
0.730769255,0.455555524,0.599999987,0.571428571,0.337209314,0.11904762,0.16101696,0.979861703,0.278480868,0.38805965,0.17307696,0.6666667
0.384615372,0.555555561,0.399999991,0.464285731,0.558139561,0.14285715,0.40677965,0.657600932,0.582278348,0.283582047,0.192307619,0.33333334
0.730769255,0.322222218,0.524999984,0.53571432,1,0.11904762,0.06779661,0.939579107,0.36708868,0.432835817,0.211538462,0.6666667
0.730769255,0.344444452,0.549999997,0.53571432,1,0.0952381,0.050847456,0.939579107,0.36708868,0.447761176,0.211538462,0.6666667
0.358974371,0.18888888,0.474999994,0.285714303,0.325581384,0.1904762,0.20338982,0.677745231,0.645569729,0.298507406,0.211538462,0.6666667
0.730769255,0.455555524,0.599999987,0.571428571,0.337209314,0.11904762,0.16101696,0.979861703,0.278480868,0.38805965,0.17307696,0.6666667
0.423076935,0.455555524,0.299999993,0.392857143,0.441860429,0.33333334,0.83898306,0.597180038,0.468354406,0.313432854,0.192307619,0.6666667
0.564102564,0.377777787,0.387500003,0.678571412,0.686046537,0.42857143,0.779661,0.813695242,0.531645485,0.447761176,0.211538462,0.6666667
0.512820562,0.388888888,0.375000015,0.75,0.488372065,0.6904762,1,0.758310424,0.506329054,0.298507406,0.192307619,0.33333334
0.358974371,0.266666683,0.36249999,0.607142823,0.616279041,0.5952381,0.55932206,0.642498709,0.620253297,0.522388061,0.5,0.33333334
0.320512808,0.255555549,0.36249999,0.571428571,0.720930242,0.45238096,0.3983051,0.617324338,0.658227945,0.477611894,0.5,0.6666667
0.64102569,0.488888892,0.287500005,0.892857177,0.790697652,0.85714287,0.7288136,0.959717404,0.506329054,0.477611894,0.32692315,0.33333334
0.64102569,0.722222201,0.149999997,0.714285748,0.558139561,0.6904762,0.5762712,0.864049989,0.506329054,0.462686535,0.384615311,0.6666667
0.666666691,0.600000029,0.487499982,0.821428588,0.569767405,0.47619048,0.44915253,0.88922436,0.594936564,0.567164139,0.596153846,1
0.64102569,0.722222201,0.149999997,0.714285748,0.558139561,0.6904762,0.5762712,0.864049989,0.506329054,0.462686535,0.384615311,0.6666667
0.666666691,0.600000029,0.487499982,0.821428588,0.569767405,0.47619048,0.44915253,0.88922436,0.594936564,0.567164139,0.596153846,1
0.602564127,0.54444446,0.324999988,0.892857177,0.651162832,0.5714286,0.6864407,0.974825628,0.430379759,0.432835817,0.249999963,0.33333334
0.410256435,0.555555561,0.062500001,0.499999983,0.523255856,0.11904762,0.10169491,0.73313005,0.493670838,0.447761176,0.17307696,0.33333334
0.730769255,0.522222193,0.524999984,0.678571412,0.651162832,0.8095238,0.5677966,0.89929651,0.481012622,0.552238779,0.211538462,0.6666667
0.692307692,0.411111122,0.250000004,1,0.430232585,0.2857143,0.37288135,1,0.329114033,0.53731342,0.153846117,0.6666667
0.692307692,0.411111122,0.250000004,1,0.430232585,0.2857143,0.37288135,1,0.329114033,0.53731342,0.153846117,0.6666667
0.897435946,0.455555524,0.825000033,0.982142891,1,0.11904762,0.06779661,0.778448721,0.189873357,0.611940305,0.596153846,1
0.730769255,0.355555553,0.625,1,0.848837218,0.0952381,0.059322033,0.79859302,0.481012622,0.746268627,0.596153846,0.33333334
1,0.166666679,0.775000006,0.607142823,0.558139561,0.11904762,0.12711865,1,0.329114033,0.507462702,0.249999963,0.6666667
0.782051258,0.377777787,0.487499982,0.392857143,0.313953496,0.14285715,0.076271184,0.808659168,0.354430464,0.432835817,0.211538462,0.33333334
0.717948693,0.266666683,0.799999982,0.714285748,1,0.21428572,0.29661018,0.79859302,0.417721543,0.492537343,0.788461538,0.6666667
0.717948693,0.266666683,0.799999982,0.714285748,1,0.21428572,0.29661018,0.79859302,0.417721543,0.492537343,0.788461538,0.6666667
0.435897436,0.511111093,0.350000001,0.821428588,0.372093019,0.47619048,0.91525424,0.728099977,0.405063327,0.313432854,0.192307619,0.6666667
0.487179438,0.488888892,0.099999998,0.428571395,0.825581357,0.35714287,0.3220339,0.577041741,0.291139385,0.283582047,0.5,0.33333334
0.423076935,0.588888862,0.0125,0.571428571,0.511627926,0.3809524,0.27118644,0.627390485,0.556961917,0.611940305,0.634615348,1
0.935897387,0.638888881,0.662499964,0.892857177,1,0.14285715,0.12711865,0.919434807,0.341772248,0.761193986,0.730769194,1
0.551282002,0.344444452,0.562499985,0.357142849,0.209302338,0.11904762,0.084745765,0.476332249,0.569620132,0.552238779,0.788461538,0.6666667
0.410256435,0.344444452,0.399999991,0.678571412,0.5348837,0.6666667,0.44067797,0.738166124,0.518987269,0.462686535,0.365384652,0.33333334
0.999999951,0.411111122,0.724999979,0.75,0.802325583,0.64285713,0.7881356,1,0.329114033,1,0.596153846,0.6666667
1,0.177777779,0.675000027,0.499999983,0.558139561,0.26190478,0.19491525,0.969789553,0.265822652,1,0.269230806,1
